"Station","time.code","Deer.det","Coyote.det","start.date","end.date","days.available","days.inactive","days.active","Reservation","X","season","phase"
"BW1114","T16",14,0,2016-08-12,2016-08-27,16,0,16,"Bradley_Woods",NA,"summer","summer.forage"
"BW1114","T17",17,1,2016-08-28,2016-09-12,16,0,16,"Bradley_Woods",NA,"summer","summer.forage"
"BW1114","T18",11,1,2016-09-13,2016-09-28,16,0,16,"Bradley_Woods",NA,"autumn","summer.forage"
"BW1114","T19",22,2,2016-09-29,2016-10-14,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1114","T2",8,7,2017-01-17,2017-02-01,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1114","T20",32,1,2016-10-15,2016-10-30,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1114","T21",40,7,2016-10-31,2016-11-15,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1114","T22",25,12,2016-11-16,2016-12-01,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1114","T23",24,9,2016-12-02,2016-12-17,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1114","T24",13,3,2016-12-18,2016-12-31,14,0,14,"Bradley_Woods",NA,"winter","rut"
"BW1114","T3",6,2,2017-02-02,2017-02-17,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1114","T4",7,1,2017-02-18,2017-03-05,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1114","T5",3,1,2017-03-06,2017-03-21,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1114","T6",19,1,2017-03-22,2017-04-06,16,0,16,"Bradley_Woods",NA,"spring","winter.forage"
"BW1114","T7",7,1,2017-04-07,2017-04-22,16,0,16,"Bradley_Woods",NA,"spring","fawning"
"BW1114","T8",5,1,2017-04-23,2017-05-08,16,0,16,"Bradley_Woods",NA,"spring","fawning"
"BW1114","T9",6,0,2017-05-09,2017-05-24,16,0,16,"Bradley_Woods",NA,"spring","fawning"
"BW1134","T1",29,2,2017-01-01,2017-01-16,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1134","T10",8,1,2017-05-25,2017-06-09,16,0,16,"Bradley_Woods",NA,"spring","fawning"
"BW1134","T11",4,1,2017-06-10,2017-06-25,16,0,16,"Bradley_Woods",NA,"spring","fawning"
"BW1134","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Bradley_Woods",NA,"summer","fawning"
"BW1134","T13",11,0,2016-07-01,2016-07-10,10,0,10,"Bradley_Woods",NA,"summer","summer.forage"
"BW1134","T14",7,0,2016-07-11,2016-07-26,16,0,16,"Bradley_Woods",NA,"summer","summer.forage"
"BW1134","T15",13,0,2016-07-27,2016-08-11,16,0,16,"Bradley_Woods",NA,"summer","summer.forage"
"BW1134","T16",14,0,2016-08-12,2016-08-27,16,0,16,"Bradley_Woods",NA,"summer","summer.forage"
"BW1134","T17",9,1,2016-08-28,2016-09-12,16,0,16,"Bradley_Woods",NA,"summer","summer.forage"
"BW1134","T18",8,1,2016-09-13,2016-09-28,16,0,16,"Bradley_Woods",NA,"autumn","summer.forage"
"BW1134","T19",6,2,2016-09-29,2016-10-14,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1134","T2",17,1,2017-01-17,2017-02-01,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1134","T20",17,5,2016-10-15,2016-10-30,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1134","T21",32,2,2016-10-31,2016-11-15,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1134","T22",27,0,2016-11-16,2016-12-01,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1134","T23",31,0,2016-12-02,2016-12-17,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1134","T24",18,0,2016-12-18,2016-12-31,14,0,14,"Bradley_Woods",NA,"winter","rut"
"BW1134","T3",8,4,2017-02-02,2017-02-17,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1134","T4",16,2,2017-02-18,2017-03-05,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1134","T5",14,0,2017-03-06,2017-03-21,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1134","T6",6,1,2017-03-22,2017-04-06,16,0,16,"Bradley_Woods",NA,"spring","winter.forage"
"BW1134","T7",0,0,2017-04-07,2017-04-22,16,0,16,"Bradley_Woods",NA,"spring","fawning"
"BW1134","T8",8,0,2017-04-23,2017-05-08,16,0,16,"Bradley_Woods",NA,"spring","fawning"
"BW1134","T9",18,6,2017-05-09,2017-05-24,16,0,16,"Bradley_Woods",NA,"spring","fawning"
"BW1178","T1",27,0,2017-01-01,2017-01-16,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1178","T10",14,0,2017-05-25,2017-06-09,16,0,16,"Bradley_Woods",NA,"spring","fawning"
"BW1178","T11",1,0,2017-06-10,2017-06-25,16,0,16,"Bradley_Woods",NA,"spring","fawning"
"BW1178","T12",2,0,2017-06-26,2017-06-30,5,0,5,"Bradley_Woods",NA,"summer","fawning"
"BW1178","T13",6,0,2016-07-01,2016-07-10,10,0,10,"Bradley_Woods",NA,"summer","summer.forage"
"BW1178","T14",15,1,2016-07-11,2016-07-26,16,0,16,"Bradley_Woods",NA,"summer","summer.forage"
"BW1178","T15",9,2,2016-07-27,2016-08-11,16,0,16,"Bradley_Woods",NA,"summer","summer.forage"
"BW1178","T16",9,1,2016-08-12,2016-08-27,16,0,16,"Bradley_Woods",NA,"summer","summer.forage"
"BW1178","T17",9,1,2016-08-28,2016-09-12,16,0,16,"Bradley_Woods",NA,"summer","summer.forage"
"BW1178","T18",6,1,2016-09-13,2016-09-28,16,0,16,"Bradley_Woods",NA,"autumn","summer.forage"
"BW1178","T19",18,2,2016-09-29,2016-10-14,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1178","T2",22,0,2017-01-17,2017-02-01,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1178","T20",27,0,2016-10-15,2016-10-30,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1178","T21",44,1,2016-10-31,2016-11-15,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1178","T22",22,0,2016-11-16,2016-12-01,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1178","T23",28,0,2016-12-02,2016-12-17,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1178","T24",17,0,2016-12-18,2016-12-31,14,0,14,"Bradley_Woods",NA,"winter","rut"
"BW1178","T3",16,2,2017-02-02,2017-02-17,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1178","T4",9,1,2017-02-18,2017-03-05,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1178","T5",10,0,2017-03-06,2017-03-21,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1178","T6",8,2,2017-03-22,2017-04-06,16,0,16,"Bradley_Woods",NA,"spring","winter.forage"
"BW1178","T7",5,2,2017-04-07,2017-04-22,16,0,16,"Bradley_Woods",NA,"spring","fawning"
"BW1178","T8",5,3,2017-04-23,2017-05-08,16,0,16,"Bradley_Woods",NA,"spring","fawning"
"BW1178","T9",17,0,2017-05-09,2017-05-24,16,0,16,"Bradley_Woods",NA,"spring","fawning"
"BW1198","T1",6,0,2017-01-01,2017-01-16,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1198","T10",3,0,2017-05-25,2017-06-09,16,0,16,"Bradley_Woods",NA,"spring","fawning"
"BW1198","T11",0,2,2017-06-10,2017-06-25,16,0,16,"Bradley_Woods",NA,"spring","fawning"
"BW1198","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Bradley_Woods",NA,"summer","fawning"
"BW1198","T13",2,0,2016-07-01,2016-07-10,10,0,10,"Bradley_Woods",NA,"summer","summer.forage"
"BW1198","T14",1,0,2016-07-11,2016-07-26,16,0,16,"Bradley_Woods",NA,"summer","summer.forage"
"BW1198","T15",5,0,2016-07-27,2016-08-11,16,0,16,"Bradley_Woods",NA,"summer","summer.forage"
"BW1198","T16",6,0,2016-08-12,2016-08-27,16,0,16,"Bradley_Woods",NA,"summer","summer.forage"
"BW1198","T17",14,0,2016-08-28,2016-09-12,16,0,16,"Bradley_Woods",NA,"summer","summer.forage"
"BW1198","T18",10,1,2016-09-13,2016-09-28,16,0,16,"Bradley_Woods",NA,"autumn","summer.forage"
"BW1198","T19",8,0,2016-09-29,2016-10-14,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1198","T2",4,1,2017-01-17,2017-02-01,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1198","T20",15,1,2016-10-15,2016-10-30,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1198","T21",27,0,2016-10-31,2016-11-15,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1198","T22",15,1,2016-11-16,2016-12-01,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1198","T23",9,0,2016-12-02,2016-12-17,16,0,16,"Bradley_Woods",NA,"autumn","rut"
"BW1198","T24",3,0,2016-12-18,2016-12-31,14,0,14,"Bradley_Woods",NA,"winter","rut"
"BW1198","T3",7,0,2017-02-02,2017-02-17,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1198","T4",6,3,2017-02-18,2017-03-05,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1198","T5",9,0,2017-03-06,2017-03-21,16,0,16,"Bradley_Woods",NA,"winter","winter.forage"
"BW1198","T6",4,2,2017-03-22,2017-04-06,16,0,16,"Bradley_Woods",NA,"spring","winter.forage"
"BW1198","T7",4,0,2017-04-07,2017-04-22,16,0,16,"Bradley_Woods",NA,"spring","fawning"
"BW1198","T8",8,0,2017-04-23,2017-05-08,16,0,16,"Bradley_Woods",NA,"spring","fawning"
"BW1198","T9",3,0,2017-05-09,2017-05-24,16,0,16,"Bradley_Woods",NA,"spring","fawning"
"EC1036","T1",5,2,2017-01-01,2017-01-16,16,0,16,"Euclid_Creek",NA,"winter","winter.forage"
"EC1036","T10",9,1,2017-05-25,2017-06-09,16,0,16,"Euclid_Creek",NA,"spring","fawning"
"EC1036","T11",15,1,2017-06-10,2017-06-25,16,0,16,"Euclid_Creek",NA,"spring","fawning"
"EC1036","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Euclid_Creek",NA,"summer","fawning"
"EC1036","T13",1,0,2016-07-01,2016-07-10,10,0,10,"Euclid_Creek",NA,"summer","summer.forage"
"EC1036","T14",14,0,2016-07-11,2016-07-26,16,0,16,"Euclid_Creek",NA,"summer","summer.forage"
"EC1036","T15",11,1,2016-07-27,2016-08-11,16,0,16,"Euclid_Creek",NA,"summer","summer.forage"
"EC1036","T16",23,0,2016-08-12,2016-08-27,16,0,16,"Euclid_Creek",NA,"summer","summer.forage"
"EC1036","T17",22,1,2016-08-28,2016-09-12,16,0,16,"Euclid_Creek",NA,"summer","summer.forage"
"EC1036","T18",20,2,2016-09-13,2016-09-28,16,0,16,"Euclid_Creek",NA,"autumn","summer.forage"
"EC1036","T19",8,4,2016-09-29,2016-10-14,16,0,16,"Euclid_Creek",NA,"autumn","rut"
"EC1036","T2",8,3,2017-01-17,2017-02-01,16,0,16,"Euclid_Creek",NA,"winter","winter.forage"
"EC1036","T20",16,2,2016-10-15,2016-10-30,16,0,16,"Euclid_Creek",NA,"autumn","rut"
"EC1036","T21",21,2,2016-10-31,2016-11-15,16,0,16,"Euclid_Creek",NA,"autumn","rut"
"EC1036","T22",15,0,2016-11-16,2016-12-01,16,0,16,"Euclid_Creek",NA,"autumn","rut"
"EC1036","T23",8,4,2016-12-02,2016-12-17,16,0,16,"Euclid_Creek",NA,"autumn","rut"
"EC1036","T24",11,3,2016-12-18,2016-12-31,14,0,14,"Euclid_Creek",NA,"winter","rut"
"EC1036","T3",5,3,2017-02-02,2017-02-17,16,0,16,"Euclid_Creek",NA,"winter","winter.forage"
"EC1036","T4",9,1,2017-02-18,2017-03-05,16,0,16,"Euclid_Creek",NA,"winter","winter.forage"
"EC1036","T5",11,2,2017-03-06,2017-03-21,16,0,16,"Euclid_Creek",NA,"winter","winter.forage"
"EC1036","T6",7,1,2017-03-22,2017-04-06,16,0,16,"Euclid_Creek",NA,"spring","winter.forage"
"EC1036","T7",5,2,2017-04-07,2017-04-22,16,0,16,"Euclid_Creek",NA,"spring","fawning"
"EC1036","T8",11,0,2017-04-23,2017-05-08,16,0,16,"Euclid_Creek",NA,"spring","fawning"
"EC1036","T9",9,1,2017-05-09,2017-05-24,16,0,16,"Euclid_Creek",NA,"spring","fawning"
"EC1148","T1",1,3,2017-01-01,2017-01-16,16,0,16,"Euclid_Creek",NA,"winter","winter.forage"
"EC1148","T10",9,0,2017-05-25,2017-06-09,16,0,16,"Euclid_Creek",NA,"spring","fawning"
"EC1148","T11",7,0,2017-06-10,2017-06-25,16,0,16,"Euclid_Creek",NA,"spring","fawning"
"EC1148","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Euclid_Creek",NA,"summer","fawning"
"EC1148","T13",5,0,2016-07-01,2016-07-10,10,0,10,"Euclid_Creek",NA,"summer","summer.forage"
"EC1148","T14",24,0,2016-07-11,2016-07-26,16,0,16,"Euclid_Creek",NA,"summer","summer.forage"
"EC1148","T15",3,0,2016-07-27,2016-08-11,16,0,16,"Euclid_Creek",NA,"summer","summer.forage"
"EC1148","T16",8,0,2016-08-12,2016-08-27,16,0,16,"Euclid_Creek",NA,"summer","summer.forage"
"EC1148","T17",14,0,2016-08-28,2016-09-12,16,0,16,"Euclid_Creek",NA,"summer","summer.forage"
"EC1148","T18",13,0,2016-09-13,2016-09-28,16,0,16,"Euclid_Creek",NA,"autumn","summer.forage"
"EC1148","T19",47,0,2016-09-29,2016-10-14,16,0,16,"Euclid_Creek",NA,"autumn","rut"
"EC1148","T2",3,0,2017-01-17,2017-02-01,16,0,16,"Euclid_Creek",NA,"winter","winter.forage"
"EC1148","T20",14,2,2016-10-15,2016-10-30,16,0,16,"Euclid_Creek",NA,"autumn","rut"
"EC1148","T21",7,1,2016-10-31,2016-11-15,16,0,16,"Euclid_Creek",NA,"autumn","rut"
"EC1148","T22",4,0,2016-11-16,2016-12-01,16,0,16,"Euclid_Creek",NA,"autumn","rut"
"EC1148","T23",0,1,2016-12-02,2016-12-17,16,0,16,"Euclid_Creek",NA,"autumn","rut"
"EC1148","T24",2,1,2016-12-18,2016-12-31,14,0,14,"Euclid_Creek",NA,"winter","rut"
"EC1148","T3",2,1,2017-02-02,2017-02-17,16,0,16,"Euclid_Creek",NA,"winter","winter.forage"
"EC1148","T4",1,0,2017-02-18,2017-03-05,16,0,16,"Euclid_Creek",NA,"winter","winter.forage"
"EC1148","T5",5,0,2017-03-06,2017-03-21,16,0,16,"Euclid_Creek",NA,"winter","winter.forage"
"EC1148","T6",4,0,2017-03-22,2017-04-06,16,0,16,"Euclid_Creek",NA,"spring","winter.forage"
"EC1148","T7",10,0,2017-04-07,2017-04-22,16,0,16,"Euclid_Creek",NA,"spring","fawning"
"EC1148","T8",15,0,2017-04-23,2017-05-08,16,0,16,"Euclid_Creek",NA,"spring","fawning"
"EC1148","T9",22,0,2017-05-09,2017-05-24,16,0,16,"Euclid_Creek",NA,"spring","fawning"
"GP1164","T1",1,0,2017-01-01,2017-01-16,16,0,16,"Garfield_Park",NA,"winter","winter.forage"
"GP1164","T10",57,0,2017-05-25,2017-06-09,16,0,16,"Garfield_Park",NA,"spring","fawning"
"GP1164","T11",49,0,2017-06-10,2017-06-25,16,0,16,"Garfield_Park",NA,"spring","fawning"
"GP1164","T12",1,0,2017-06-26,2017-06-30,5,0,5,"Garfield_Park",NA,"summer","fawning"
"GP1164","T13",21,0,2016-07-01,2016-07-10,10,0,10,"Garfield_Park",NA,"summer","summer.forage"
"GP1164","T14",26,0,2016-07-11,2016-07-26,16,0,16,"Garfield_Park",NA,"summer","summer.forage"
"GP1164","T15",11,0,2016-07-27,2016-08-11,16,0,16,"Garfield_Park",NA,"summer","summer.forage"
"GP1164","T16",15,0,2016-08-12,2016-08-27,16,0,16,"Garfield_Park",NA,"summer","summer.forage"
"GP1164","T17",14,1,2016-08-28,2016-09-12,16,0,16,"Garfield_Park",NA,"summer","summer.forage"
"GP1164","T18",6,0,2016-09-13,2016-09-28,16,0,16,"Garfield_Park",NA,"autumn","summer.forage"
"GP1164","T19",8,0,2016-09-29,2016-10-14,16,0,16,"Garfield_Park",NA,"autumn","rut"
"GP1164","T2",11,0,2017-01-17,2017-02-01,16,0,16,"Garfield_Park",NA,"winter","winter.forage"
"GP1164","T20",6,1,2016-10-15,2016-10-30,16,0,16,"Garfield_Park",NA,"autumn","rut"
"GP1164","T21",11,0,2016-10-31,2016-11-15,16,0,16,"Garfield_Park",NA,"autumn","rut"
"GP1164","T22",14,0,2016-11-16,2016-12-01,16,0,16,"Garfield_Park",NA,"autumn","rut"
"GP1164","T23",4,0,2016-12-02,2016-12-17,16,0,16,"Garfield_Park",NA,"autumn","rut"
"GP1164","T24",6,0,2016-12-18,2016-12-31,14,0,14,"Garfield_Park",NA,"winter","rut"
"GP1164","T3",3,0,2017-02-02,2017-02-17,16,0,16,"Garfield_Park",NA,"winter","winter.forage"
"GP1164","T4",3,0,2017-02-18,2017-03-05,16,0,16,"Garfield_Park",NA,"winter","winter.forage"
"GP1164","T5",7,0,2017-03-06,2017-03-21,16,0,16,"Garfield_Park",NA,"winter","winter.forage"
"GP1164","T6",10,0,2017-03-22,2017-04-06,16,0,16,"Garfield_Park",NA,"spring","winter.forage"
"GP1164","T7",20,1,2017-04-07,2017-04-22,16,0,16,"Garfield_Park",NA,"spring","fawning"
"GP1164","T8",20,0,2017-04-23,2017-05-08,16,0,16,"Garfield_Park",NA,"spring","fawning"
"GP1164","T9",37,0,2017-05-09,2017-05-24,16,0,16,"Garfield_Park",NA,"spring","fawning"
"HI1002","T1",3,0,2017-01-01,2017-01-16,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1002","T10",1,0,2017-05-25,2017-06-09,16,9,7,"Hinckley",NA,"spring","fawning"
"HI1002","T11",1,0,2017-06-10,2017-06-25,16,0,16,"Hinckley",NA,"spring","fawning"
"HI1002","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Hinckley",NA,"summer","fawning"
"HI1002","T13",1,0,2016-07-01,2016-07-10,10,0,10,"Hinckley",NA,"summer","summer.forage"
"HI1002","T14",1,0,2016-07-11,2016-07-26,16,0,16,"Hinckley",NA,"summer","summer.forage"
"HI1002","T15",4,2,2016-07-27,2016-08-11,16,0,16,"Hinckley",NA,"summer","summer.forage"
"HI1002","T16",1,0,2016-08-12,2016-08-27,16,0,16,"Hinckley",NA,"summer","summer.forage"
"HI1002","T17",1,0,2016-08-28,2016-09-12,16,0,16,"Hinckley",NA,"summer","summer.forage"
"HI1002","T18",2,0,2016-09-13,2016-09-28,16,0,16,"Hinckley",NA,"autumn","summer.forage"
"HI1002","T19",4,0,2016-09-29,2016-10-14,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1002","T2",5,0,2017-01-17,2017-02-01,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1002","T20",3,0,2016-10-15,2016-10-30,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1002","T21",12,0,2016-10-31,2016-11-15,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1002","T22",15,0,2016-11-16,2016-12-01,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1002","T23",4,2,2016-12-02,2016-12-17,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1002","T24",6,0,2016-12-18,2016-12-31,14,0,14,"Hinckley",NA,"winter","rut"
"HI1002","T3",1,0,2017-02-02,2017-02-17,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1002","T4",0,0,2017-02-18,2017-03-05,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1002","T5",3,0,2017-03-06,2017-03-21,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1002","T6",1,0,2017-03-22,2017-04-06,16,0,16,"Hinckley",NA,"spring","winter.forage"
"HI1002","T7",2,1,2017-04-07,2017-04-22,16,0,16,"Hinckley",NA,"spring","fawning"
"HI1002","T8",0,0,2017-04-23,2017-05-08,16,12,4,"Hinckley",NA,"spring","fawning"
"HI1002","T9",0,0,2017-05-09,2017-05-24,16,16,0,"Hinckley",NA,"spring","fawning"
"HI1005","T1",20,1,2017-01-01,2017-01-16,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1005","T10",29,3,2017-05-25,2017-06-09,16,0,16,"Hinckley",NA,"spring","fawning"
"HI1005","T11",3,1,2017-06-10,2017-06-25,16,0,16,"Hinckley",NA,"spring","fawning"
"HI1005","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Hinckley",NA,"summer","fawning"
"HI1005","T13",10,0,2016-07-01,2016-07-10,10,0,10,"Hinckley",NA,"summer","summer.forage"
"HI1005","T14",7,0,2016-07-11,2016-07-26,16,0,16,"Hinckley",NA,"summer","summer.forage"
"HI1005","T15",11,0,2016-07-27,2016-08-11,16,0,16,"Hinckley",NA,"summer","summer.forage"
"HI1005","T16",18,0,2016-08-12,2016-08-27,16,0,16,"Hinckley",NA,"summer","summer.forage"
"HI1005","T17",6,1,2016-08-28,2016-09-12,16,0,16,"Hinckley",NA,"summer","summer.forage"
"HI1005","T18",13,2,2016-09-13,2016-09-28,16,0,16,"Hinckley",NA,"autumn","summer.forage"
"HI1005","T19",22,2,2016-09-29,2016-10-14,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1005","T2",27,1,2017-01-17,2017-02-01,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1005","T20",34,1,2016-10-15,2016-10-30,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1005","T21",39,2,2016-10-31,2016-11-15,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1005","T22",22,3,2016-11-16,2016-12-01,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1005","T23",31,3,2016-12-02,2016-12-17,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1005","T24",12,1,2016-12-18,2016-12-31,14,0,14,"Hinckley",NA,"winter","rut"
"HI1005","T3",14,6,2017-02-02,2017-02-17,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1005","T4",22,3,2017-02-18,2017-03-05,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1005","T5",7,0,2017-03-06,2017-03-21,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1005","T6",24,2,2017-03-22,2017-04-06,16,0,16,"Hinckley",NA,"spring","winter.forage"
"HI1005","T7",37,0,2017-04-07,2017-04-22,16,0,16,"Hinckley",NA,"spring","fawning"
"HI1005","T8",30,0,2017-04-23,2017-05-08,16,0,16,"Hinckley",NA,"spring","fawning"
"HI1005","T9",20,0,2017-05-09,2017-05-24,16,0,16,"Hinckley",NA,"spring","fawning"
"HI1009","T1",0,0,2017-01-01,2017-01-16,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1009","T10",6,0,2017-05-25,2017-06-09,16,0,16,"Hinckley",NA,"spring","fawning"
"HI1009","T11",0,0,2017-06-10,2017-06-25,16,0,16,"Hinckley",NA,"spring","fawning"
"HI1009","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Hinckley",NA,"summer","fawning"
"HI1009","T13",1,0,2016-07-01,2016-07-10,10,0,10,"Hinckley",NA,"summer","summer.forage"
"HI1009","T14",5,0,2016-07-11,2016-07-26,16,0,16,"Hinckley",NA,"summer","summer.forage"
"HI1009","T15",4,0,2016-07-27,2016-08-11,16,0,16,"Hinckley",NA,"summer","summer.forage"
"HI1009","T16",1,0,2016-08-12,2016-08-27,16,0,16,"Hinckley",NA,"summer","summer.forage"
"HI1009","T17",0,0,2016-08-28,2016-09-12,16,0,16,"Hinckley",NA,"summer","summer.forage"
"HI1009","T18",0,0,2016-09-13,2016-09-28,16,0,16,"Hinckley",NA,"autumn","summer.forage"
"HI1009","T19",6,0,2016-09-29,2016-10-14,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1009","T2",4,0,2017-01-17,2017-02-01,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1009","T20",1,0,2016-10-15,2016-10-30,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1009","T21",14,0,2016-10-31,2016-11-15,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1009","T22",11,0,2016-11-16,2016-12-01,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1009","T23",8,0,2016-12-02,2016-12-17,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1009","T24",2,0,2016-12-18,2016-12-31,14,0,14,"Hinckley",NA,"winter","rut"
"HI1009","T3",1,0,2017-02-02,2017-02-17,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1009","T4",4,0,2017-02-18,2017-03-05,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1009","T5",3,0,2017-03-06,2017-03-21,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1009","T6",2,0,2017-03-22,2017-04-06,16,0,16,"Hinckley",NA,"spring","winter.forage"
"HI1009","T7",4,0,2017-04-07,2017-04-22,16,0,16,"Hinckley",NA,"spring","fawning"
"HI1009","T8",6,0,2017-04-23,2017-05-08,16,0,16,"Hinckley",NA,"spring","fawning"
"HI1009","T9",5,1,2017-05-09,2017-05-24,16,0,16,"Hinckley",NA,"spring","fawning"
"HI1018","T1",3,1,2017-01-01,2017-01-16,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1018","T10",1,0,2017-05-25,2017-06-09,16,0,16,"Hinckley",NA,"spring","fawning"
"HI1018","T11",0,0,2017-06-10,2017-06-25,16,0,16,"Hinckley",NA,"spring","fawning"
"HI1018","T12",0,0,2017-06-26,2017-06-30,5,0,5,"Hinckley",NA,"summer","fawning"
"HI1018","T13",0,0,2016-07-01,2016-07-10,10,0,10,"Hinckley",NA,"summer","summer.forage"
"HI1018","T14",3,0,2016-07-11,2016-07-26,16,0,16,"Hinckley",NA,"summer","summer.forage"
"HI1018","T15",0,1,2016-07-27,2016-08-11,16,0,16,"Hinckley",NA,"summer","summer.forage"
"HI1018","T16",0,0,2016-08-12,2016-08-27,16,0,16,"Hinckley",NA,"summer","summer.forage"
"HI1018","T17",0,0,2016-08-28,2016-09-12,16,0,16,"Hinckley",NA,"summer","summer.forage"
"HI1018","T18",0,0,2016-09-13,2016-09-28,16,0,16,"Hinckley",NA,"autumn","summer.forage"
"HI1018","T19",1,1,2016-09-29,2016-10-14,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1018","T2",2,0,2017-01-17,2017-02-01,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1018","T20",1,0,2016-10-15,2016-10-30,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1018","T21",6,1,2016-10-31,2016-11-15,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1018","T22",1,0,2016-11-16,2016-12-01,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1018","T23",3,0,2016-12-02,2016-12-17,16,0,16,"Hinckley",NA,"autumn","rut"
"HI1018","T24",2,0,2016-12-18,2016-12-31,14,0,14,"Hinckley",NA,"winter","rut"
"HI1018","T3",1,1,2017-02-02,2017-02-17,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1018","T4",1,0,2017-02-18,2017-03-05,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1018","T5",0,0,2017-03-06,2017-03-21,16,0,16,"Hinckley",NA,"winter","winter.forage"
"HI1018","T6",2,0,2017-03-22,2017-04-06,16,0,16,"Hinckley",NA,"spring","winter.forage"
